# Time (s), Altitude AGL (m), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), Speed - Velocity Magnitude (m/s), Attitude Angle (°), Path Angle (°), Angle of Attack (°)
51.544169,916.387552,-502.372165,1639.995248,2387.853630,-7.469531,24.104307,-189.474494,191.147575,-80.938830,-82.413718,3.242102
51.562138,912.981891,-502.506365,1640.428286,2384.447969,-7.466691,24.092034,-189.569497,191.240089,-80.950974,-82.421207,3.241788
51.580108,909.574524,-502.640514,1640.861103,2381.040603,-7.463858,24.079743,-189.664401,191.332507,-80.963309,-82.428689,3.242204
51.598078,906.165453,-502.774612,1641.293699,2377.631531,-7.461023,24.067444,-189.759205,191.424827,-80.975586,-82.436162,3.242400
51.616048,902.754679,-502.908659,1641.726074,2374.220757,-7.458196,24.055131,-189.853909,191.517051,-80.987962,-82.443628,3.242634
51.634017,899.342204,-503.042655,1642.158228,2370.808282,-7.455366,24.042807,-189.948514,191.609178,-81.000199,-82.451086,3.242855
51.651987,895.928030,-503.176601,1642.590160,2367.394108,-7.452544,24.030474,-190.043019,191.701208,-81.012444,-82.458534,3.243080
51.665544,893.351219,-503.277617,1642.915867,2364.817297,-7.450413,24.021162,-190.114248,191.770572,-81.021580,-82.464148,3.243147
51.679100,890.773443,-503.378605,1643.241448,2362.239521,-7.448286,24.011849,-190.185420,191.839881,-81.030672,-82.469756,3.243120
51.692657,888.194703,-503.479563,1643.566903,2359.660781,-7.446158,24.002533,-190.256534,191.909134,-81.039691,-82.475359,3.243074
51.706213,885.614999,-503.580493,1643.892232,2357.081077,-7.444032,23.993217,-190.327591,191.978332,-81.048638,-82.480955,3.243025
51.719770,883.034331,-503.681394,1644.217434,2354.500410,-7.441907,23.983900,-190.398590,192.047475,-81.057517,-82.486545,3.242977
51.736627,879.824028,-503.806821,1644.621634,2351.290107,-7.439265,23.972319,-190.486794,192.133374,-81.068464,-82.493486,3.242731
51.753484,876.612239,-503.932202,1645.025639,2348.078317,-7.436624,23.960742,-190.574908,192.219187,-81.079320,-82.500416,3.242526
51.770341,873.398966,-504.057540,1645.429449,2344.865044,-7.433982,23.949171,-190.662931,192.304914,-81.090099,-82.507335,3.242299
51.787198,870.184209,-504.182832,1645.833064,2341.650287,-7.431341,23.937608,-190.750864,192.390556,-81.100823,-82.514241,3.242079
51.804055,866.967971,-504.308081,1646.236484,2338.434049,-7.428700,23.926054,-190.838706,192.476111,-81.111511,-82.521136,3.241855
51.828294,862.340733,-504.488098,1646.816223,2333.806811,-7.424902,23.909455,-190.964856,192.598981,-81.126858,-82.531029,3.241908
51.852533,857.710440,-504.668023,1647.395559,2329.176518,-7.421103,23.892871,-191.090819,192.721673,-81.142216,-82.540897,3.245431
51.876772,853.077096,-504.847856,1647.974494,2324.543174,-7.417304,23.876301,-191.216596,192.844188,-81.157655,-82.550742,3.247089
51.901010,848.440705,-505.027596,1648.553027,2319.906784,-7.413505,23.859740,-191.342186,192.966524,-81.173195,-82.560565,3.248838
51.925249,843.801273,-505.207245,1649.131158,2315.267351,-7.409708,23.843182,-191.467591,193.088683,-81.188846,-82.570367,3.250042
51.949488,839.158803,-505.386802,1649.708889,2310.624881,-7.405912,23.826622,-191.592812,193.210665,-81.204594,-82.580150,3.251469
51.977319,833.824610,-505.592854,1650.371740,2305.290688,-7.401557,23.807603,-191.736363,193.350505,-81.222750,-82.591360,3.254655
52.005150,828.486424,-505.798785,1651.034062,2299.952502,-7.397206,23.788573,-191.879671,193.490111,-81.240943,-82.602547,3.257737
52.032981,823.144253,-506.004596,1651.695853,2294.610332,-7.392859,23.769533,-192.022737,193.629483,-81.259096,-82.613712,3.260935
52.060812,817.798105,-506.210285,1652.357115,2289.264183,-7.388515,23.750484,-192.165561,193.768621,-81.277165,-82.624853,3.264114
52.088643,812.447984,-506.415853,1653.017847,2283.914062,-7.384175,23.731429,-192.308141,193.907525,-81.295094,-82.635971,3.267310
52.116473,807.093899,-506.621301,1653.678048,2278.559977,-7.379839,23.712376,-192.450478,194.046194,-81.312876,-82.647062,3.270523
52.143902,801.813361,-506.823660,1654.328184,2273.279439,-7.375567,23.693602,-192.590518,194.182629,-81.330265,-82.657968,3.273446
52.171330,796.528984,-507.025902,1654.977806,2267.995063,-7.371297,23.674839,-192.730319,194.318835,-81.347521,-82.668846,3.276419
52.198759,791.240777,-507.228027,1655.626912,2262.706855,-7.367031,23.656086,-192.869881,194.454814,-81.364736,-82.679696,3.279381
52.226187,785.948745,-507.430034,1656.275505,2257.414823,-7.362763,23.637347,-193.009205,194.590564,-81.381862,-82.690519,3.282361
52.253616,780.652895,-507.631925,1656.923584,2252.118973,-7.358502,23.618619,-193.148291,194.726087,-81.399061,-82.701314,3.285348
52.281044,775.353233,-507.833699,1657.571149,2246.819311,-7.354236,23.599897,-193.287138,194.861381,-81.416226,-82.712083,3.288346
52.308472,770.049766,-508.035355,1658.218201,2241.515844,-7.349979,23.581189,-193.425747,194.996446,-81.433472,-82.722825,3.291353
52.335901,764.742500,-508.236896,1658.864740,2236.208578,-7.345720,23.562470,-193.564120,195.131284,-81.450794,-82.733546,3.294371
52.363329,759.431442,-508.438319,1659.510765,2230.897520,-7.341461,23.543770,-193.702254,195.265894,-81.467992,-82.744238,3.297399
52.390758,754.116599,-508.639626,1660.156278,2225.582677,-7.337226,23.525046,-193.840153,195.400275,-81.485632,-82.754911,3.300270
52.418186,748.797977,-508.840816,1660.801276,2220.264055,-7.332964,23.506328,-193.977815,195.534429,-81.502782,-82.765561,3.302785
52.445615,743.475582,-509.041889,1661.445762,2214.941660,-7.328711,23.487607,-194.115241,195.668354,-81.519997,-82.776188,3.305412
52.457601,741.148581,-509.129719,1661.727232,2212.614660,-7.326851,23.479430,-194.175220,195.726805,-81.527458,-82.780823,3.305179
52.469586,738.820863,-509.217527,1662.008605,2210.286941,-7.324993,23.471252,-194.235153,195.785213,-81.534933,-82.785455,3.305236
52.481572,736.492426,-509.305312,1662.289879,2207.958504,-7.323135,23.463076,-194.295041,195.843578,-81.542384,-82.790081,3.305216
52.493558,734.163271,-509.393075,1662.571055,2205.629350,-7.321279,23.454900,-194.354883,195.901899,-81.549828,-82.794703,3.305198
52.505544,731.833400,-509.480816,1662.852134,2203.299478,-7.319424,23.446726,-194.414680,195.960176,-81.557257,-82.799319,3.305178
52.523156,728.408518,-509.609705,1663.264981,2199.874596,-7.316699,23.434716,-194.502464,196.045731,-81.568157,-82.806095,3.304848
52.540769,724.982090,-509.738545,1663.677617,2196.448169,-7.313977,23.422709,-194.590151,196.131192,-81.579038,-82.812859,3.304554
52.558381,721.554120,-509.867338,1664.090041,2193.020198,-7.311258,23.410705,-194.677739,196.216559,-81.589906,-82.819613,3.304222
52.575994,718.124607,-509.996083,1664.502254,2189.590685,-7.308541,23.398704,-194.765230,196.301831,-81.600764,-82.826357,3.303901
52.593606,714.693554,-510.124780,1664.914256,2186.159632,-7.305826,23.386706,-194.852622,196.387009,-81.611616,-82.833091,3.303574
52.616891,710.155054,-510.294855,1665.458632,2181.621132,-7.302240,23.370847,-194.968010,196.499477,-81.625955,-82.841977,3.303820
52.640176,705.613869,-510.464846,1666.002640,2177.079947,-7.298656,23.354992,-195.083228,196.611779,-81.640279,-82.850846,3.306983
52.663461,701.070003,-510.634754,1666.546278,2172.536081,-7.295074,23.339140,-195.198274,196.723917,-81.654609,-82.859697,3.308480
52.686746,696.523461,-510.804579,1667.089547,2167.989539,-7.291493,23.323292,-195.313149,196.835891,-81.668935,-82.868531,3.309974
52.710031,691.974245,-510.974320,1667.632446,2163.440323,-7.287913,23.307446,-195.427852,196.947699,-81.683259,-82.877348,3.311030
52.733316,687.422361,-511.143978,1668.174977,2158.888439,-7.284333,23.291602,-195.542384,197.059342,-81.697567,-82.886148,3.312265
52.761980,681.815335,-511.352712,1668.842326,2153.281414,-7.279927,23.272102,-195.683139,197.196549,-81.715157,-82.896957,3.314169
52.790644,676.204279,-511.561320,1669.509116,2147.670358,-7.275521,23.252605,-195.823633,197.333505,-81.732715,-82.907742,3.313457
52.819308,670.589200,-511.769802,1670.175347,2142.055278,-7.271118,23.233112,-195.963869,197.470211,-81.750223,-82.918501,3.313276
52.847972,664.970105,-511.978157,1670.841019,2136.436183,-7.266717,23.213623,-196.103844,197.606668,-81.767681,-82.929234,3.313486
52.876636,659.347001,-512.186387,1671.506133,2130.813079,-7.262320,23.194142,-196.243560,197.742874,-81.785072,-82.939941,3.313809
52.905300,653.719896,-512.394490,1672.170688,2125.185974,-7.257930,23.174664,-196.383016,197.878830,-81.802463,-82.950622,3.314194
52.933964,648.088797,-512.602468,1672.834685,2119.554875,-7.253539,23.155195,-196.522211,198.014536,-81.819733,-82.961277,3.314497
52.943586,646.197602,-512.672255,1673.057457,2117.663681,-7.252070,23.148662,-196.568879,198.060035,-81.825566,-82.964847,3.314497
52.953208,644.305959,-512.742029,1673.280166,2115.772037,-7.250598,23.142128,-196.615519,198.105506,-81.831363,-82.968416,3.314524
52.962830,642.413866,-512.811788,1673.502812,2113.879944,-7.249128,23.135596,-196.662128,198.150948,-81.837168,-82.971980,3.314541
52.972452,640.521325,-512.881534,1673.725395,2111.987403,-7.247658,23.129064,-196.708709,198.196363,-81.842967,-82.975543,3.314558
52.982075,638.628336,-512.951265,1673.947916,2110.094415,-7.246189,23.122532,-196.755260,198.241749,-81.848765,-82.979102,3.314575
52.991697,636.734900,-513.020982,1674.170373,2108.200978,-7.244720,23.116002,-196.801781,198.287107,-81.854560,-82.982658,3.314592
53.007344,633.654825,-513.134326,1674.532001,2105.120903,-7.242332,23.105383,-196.877373,198.360808,-81.863980,-82.988435,3.314659
53.022992,630.573568,-513.247633,1674.893463,2102.039646,-7.239944,23.094766,-196.952887,198.434434,-81.873393,-82.994205,3.314538
53.038640,627.491130,-513.360902,1675.254758,2098.957208,-7.237558,23.084151,-197.028324,198.507986,-81.882799,-82.999967,3.314387
53.054287,624.407512,-513.474134,1675.615888,2095.873591,-7.235172,23.073538,-197.103683,198.581464,-81.892198,-83.005721,3.314225
53.069935,621.322716,-513.587329,1675.976851,2092.788794,-7.232787,23.062927,-197.178965,198.654866,-81.901592,-83.011468,3.314064
53.085583,618.236742,-513.700486,1676.337648,2089.702821,-7.230403,23.052317,-197.254169,198.728194,-81.910980,-83.017207,3.313901
53.101230,615.149592,-513.813606,1676.698280,2086.615671,-7.228019,23.041709,-197.329296,198.801448,-81.920361,-83.022939,3.313739
53.116878,612.061268,-513.926689,1677.058745,2083.527346,-7.225636,23.031103,-197.404346,198.874627,-81.929735,-83.028663,3.313576
53.139951,607.505361,-514.093363,1677.589952,2078.971439,-7.222123,23.015467,-197.514866,198.982394,-81.943540,-83.037090,3.313596
53.163023,602.946906,-514.259955,1678.120798,2074.412984,-7.218613,22.999834,-197.625218,199.089998,-81.957312,-83.045501,3.316679
53.186096,598.385907,-514.426467,1678.651284,2069.851986,-7.215103,22.984204,-197.735401,199.197440,-81.971065,-83.053897,3.318118
53.209168,593.822368,-514.592898,1679.181409,2065.288446,-7.211596,22.968579,-197.845416,199.304720,-81.984793,-83.062275,3.319658
53.232241,589.256293,-514.759248,1679.711174,2060.722371,-7.208092,22.952957,-197.955263,199.411838,-81.998497,-83.070638,3.320722
53.255314,584.687685,-514.925517,1680.240578,2056.153763,-7.204589,22.937340,-198.064942,199.518793,-82.012175,-83.078985,3.321981
53.282889,579.224228,-515.124126,1680.872819,2050.690307,-7.200407,22.918680,-198.195803,199.646407,-82.028483,-83.088939,3.325528
53.310464,573.757167,-515.322620,1681.504546,2045.223245,-7.196229,22.900028,-198.326423,199.773789,-82.044760,-83.098870,3.328986
53.338039,568.286507,-515.520999,1682.135758,2039.752586,-7.192054,22.881381,-198.456802,199.900939,-82.061008,-83.108778,3.332601
53.365614,562.812256,-515.719262,1682.766456,2034.278334,-7.187883,22.862742,-198.586941,200.027858,-82.077229,-83.118663,3.336184
53.393189,557.334419,-515.917411,1683.396641,2028.800497,-7.183716,22.844109,-198.716839,200.154544,-82.093426,-83.128525,3.339783
53.420764,551.853003,-516.115445,1684.026311,2023.319081,-7.179551,22.825483,-198.846497,200.280998,-82.109599,-83.138364,3.343402
53.448339,546.368015,-516.313364,1684.655468,2017.834094,-7.175390,22.806863,-198.975915,200.407220,-82.125752,-83.148181,3.347022
53.475914,540.879462,-516.511168,1685.284112,2012.345541,-7.171202,22.788261,-199.105090,200.533208,-82.141868,-83.157974,3.350664
53.503489,535.387351,-516.708854,1685.912245,2006.853429,-7.166732,22.769774,-199.234009,200.658952,-82.158051,-83.167739,3.354148
53.509162,534.257016,-516.749508,1686.041407,2005.723095,-7.165723,22.766005,-199.260499,200.684790,-82.161412,-83.169744,3.354040
53.514835,533.126532,-516.790157,1686.170549,2004.592610,-7.164694,22.762243,-199.286977,200.710617,-82.164785,-83.171747,3.354097
53.520508,531.995897,-516.830799,1686.299669,2003.461975,-7.163643,22.758489,-199.313444,200.736433,-82.168173,-83.173750,3.354121
53.530363,530.031488,-516.901386,1686.523916,2001.497567,-7.161771,22.751988,-199.359393,200.781253,-82.174102,-83.177224,3.354138
53.540218,528.066627,-516.971954,1686.748099,1999.532706,-7.159848,22.745508,-199.405310,200.826042,-82.180100,-83.180695,3.354078
53.550072,526.101314,-517.042503,1686.972218,1997.567392,-7.157883,22.739044,-199.451193,200.870798,-82.186178,-83.184163,3.353952
53.559927,524.135549,-517.113032,1687.196273,1995.601627,-7.155887,22.732593,-199.497042,200.915523,-82.192339,-83.187627,3.353810
53.569782,522.169332,-517.183541,1687.420265,1993.635410,-7.153869,22.726151,-199.542859,200.960216,-82.198583,-83.191087,3.353678
53.583441,519.443345,-517.281237,1687.730621,1990.909423,-7.151056,22.717232,-199.606309,201.022110,-82.207373,-83.195878,3.353368
53.597100,516.716492,-517.378894,1688.040854,1988.182570,-7.148250,22.708313,-199.669696,201.083944,-82.216310,-83.200663,3.353586
53.610759,513.988774,-517.476513,1688.350966,1985.454852,-7.145474,22.699387,-199.733022,201.145718,-82.225377,-83.205443,3.354735
53.624418,511.260191,-517.574094,1688.660955,1982.726269,-7.142749,22.690444,-199.796286,201.207433,-82.234552,-83.210217,3.356001
53.638077,508.530744,-517.671638,1688.970823,1979.996822,-7.140094,22.681479,-199.859489,201.269088,-82.243812,-83.214987,3.356558
53.651736,505.800435,-517.769147,1689.280567,1977.266513,-7.137520,22.672486,-199.922631,201.330684,-82.253125,-83.219753,3.356600
53.668986,502.351094,-517.892242,1689.671568,1973.817172,-7.134397,22.661087,-200.002286,201.408388,-82.264918,-83.225764,3.357191
53.686236,498.900380,-518.015284,1690.062372,1970.366458,-7.131417,22.649637,-200.081845,201.485999,-82.276686,-83.231770,3.358917
53.703486,495.448294,-518.138276,1690.452978,1966.914372,-7.128570,22.638141,-200.161306,201.563514,-82.288368,-83.237768,3.361046
53.720735,491.994838,-518.261219,1690.843385,1963.460916,-7.125834,22.626606,-200.240670,201.640935,-82.299917,-83.243760,3.362832
53.737985,488.540015,-518.384116,1691.233593,1960.006093,-7.123180,22.615044,-200.319935,201.718260,-82.311298,-83.249744,3.364309
53.755235,485.083824,-518.506968,1691.623601,1956.549902,-7.120574,22.603467,-200.399102,201.795489,-82.322497,-83.255721,3.365843
53.772485,481.626269,-518.629776,1692.013410,1953.092347,-7.117979,22.591888,-200.478170,201.872622,-82.333518,-83.261689,3.367550
53.789735,478.167351,-518.752538,1692.403019,1949.633429,-7.115359,22.580321,-200.557138,201.949659,-82.344383,-83.267648,3.369303
53.806985,474.707072,-518.875254,1692.792428,1946.173150,-7.112682,22.568776,-200.636005,202.026598,-82.355118,-83.273598,3.371001
53.824235,471.245433,-518.997924,1693.181639,1942.711511,-7.109921,22.557263,-200.714772,202.103441,-82.365755,-83.279538,3.372665
53.841485,467.782436,-519.120545,1693.570652,1939.248514,-7.107059,22.545789,-200.793438,202.180186,-82.376323,-83.285469,3.374342
53.858735,464.318083,-519.243116,1693.959467,1935.784161,-7.104085,22.534357,-200.872003,202.256834,-82.386856,-83.291391,3.376041
53.875985,460.852376,-519.365635,1694.348085,1932.318454,-7.100999,22.522967,-200.950467,202.333385,-82.397386,-83.297302,3.377750
53.893235,457.385316,-519.488099,1694.736506,1928.851394,-7.097807,22.511617,-201.028831,202.409838,-82.407938,-83.303204,3.379461
53.910485,453.916905,-519.610508,1695.124733,1925.382983,-7.094524,22.500302,-201.107093,202.486194,-82.418530,-83.309097,3.381172
53.927735,450.447145,-519.732859,1695.512764,1921.913223,-7.091169,22.489016,-201.185255,202.562453,-82.429171,-83.314980,3.382883
53.944985,446.976038,-519.855152,1695.900601,1918.442116,-7.087766,22.477750,-201.263317,202.638616,-82.439865,-83.320854,3.384591
53.962235,443.503584,-519.977386,1696.288244,1914.969663,-7.084340,22.466497,-201.341279,202.714681,-82.450608,-83.326719,3.386296
53.979485,440.029787,-520.099561,1696.675693,1911.495865,-7.080915,22.455249,-201.419141,202.790651,-82.461395,-83.332575,3.388000
53.996735,436.554648,-520.221677,1697.062948,1908.020726,-7.077512,22.443998,-201.496904,202.866524,-82.472220,-83.338422,3.389704
54.013984,433.078168,-520.343734,1697.450008,1904.544246,-7.074149,22.432739,-201.574568,202.942301,-82.483092,-83.344260,3.391407
54.031234,429.600349,-520.465734,1697.836875,1901.066427,-7.070839,22.421464,-201.652132,203.017983,-82.493999,-83.350091,3.393113
54.048484,426.121193,-520.587678,1698.223546,1897.587272,-7.067585,22.410173,-201.729598,203.093568,-82.504909,-83.355913,3.394823
54.065734,422.640702,-520.709565,1698.610023,1894.106780,-7.064387,22.398865,-201.806965,203.169058,-82.515790,-83.361728,3.396538
54.082984,419.158877,-520.831399,1698.996304,1890.624955,-7.061238,22.387543,-201.884233,203.244451,-82.526622,-83.367535,3.398259
54.100234,415.675720,-520.953178,1699.382390,1887.141798,-7.058128,22.376210,-201.961402,203.319748,-82.537391,-83.373334,3.399984
54.117484,412.191233,-521.074903,1699.768281,1883.657311,-7.055044,22.364871,-202.038472,203.394949,-82.548090,-83.379125,3.401715
54.134734,408.705417,-521.196576,1700.153976,1880.171495,-7.051968,22.353531,-202.115443,203.470054,-82.558721,-83.384907,3.403451
54.151984,405.218274,-521.318195,1700.539475,1876.684352,-7.048885,22.342197,-202.192313,203.545062,-82.569289,-83.390682,3.405190
54.169234,401.729806,-521.439761,1700.924779,1873.195884,-7.045780,22.330874,-202.269084,203.619973,-82.579802,-83.396448,3.406933
54.186484,398.240014,-521.561274,1701.309888,1869.706093,-7.042637,22.319567,-202.345756,203.694788,-82.590266,-83.402205,3.408679
54.203734,394.748901,-521.682731,1701.694802,1866.214979,-7.039448,22.308278,-202.422327,203.769506,-82.600689,-83.407954,3.410429
